commit_hash,commit_message,parent_hashes,is_merge_commit,modified_files
6829ff115240c9eb80c39360424b4cd5c74eb187,"Merge pull request #108 from 3b1b/WindingNumber  Z buffer sorting added to camera, set_background_by_func fixed, other small fixes",19278fe613d6b35e62f6300422ff794a769c1424; b1a62a156c4e17df98181fa2f6a06f838ae390b7,True,
ceccddd262aeaced56140295095f1119299dfbe6,fixed copying problem in animation,6a0b0c874288c5b45ea522e2701195142134ef24,False,scene.py
ad5ffc5fdcfce9dbed916a539225ab41abcc19d3,"debugged existing scenes, working on BackToEulerSum",fa481a1cb870a92d6c77f531feb278f08805dea9,False,basel.py; light.py
87b7635988715ac52057b0d2d949e4786156eee1,bug fix session with Grant,ad5ffc5fdcfce9dbed916a539225ab41abcc19d3,False,basel.py; mobject.py; light.py
1e88bf3946bfca6db7df4bfcbcba3ecbd257410d,Merge branch 'master' into lighthouse2  # Conflicts: #	topics/light.py -> resolved,87b7635988715ac52057b0d2d949e4786156eee1; 341fad5e94efdb0f4b3b720b8798717d9a19ed99,True,
2c4fa36073f1e9da1223046cd24fc788d2652b12,bug fixes in light. Finally working again!,8e0c84946f78ec9053a72ea37a4dd0d9119bc9cd,False,light.py
968b0dd811b79879b172b2fbf06a8a7a93a248ee,fixed spacing issue in BackToEulerSumScene,082d67ec84d8bf9e5479d35ee4c68fa11368a507,False,.gitignore; basel.py
29962068dbb36a081398593d936e4500ce1d76f8,Bug fix to Line.insert_n_anchor_points,dca03648ad0a1d580e066244e74ac7bb2055857c,False,geometry.py
7871e557d2d5802806c72ab9b395e197e64ede8f,bug fixes,4a11d8f42df09ac2860fce90aa2d50aa5fc2b103,False,light.py
87811976d4d9d27fa0d446eb5d40e4893fc5be25,Merge branch 'master' into lighthouse2  # Conflicts: #	.gitignore -> resolved,7871e557d2d5802806c72ab9b395e197e64ede8f; ff32a7c6a4113a0bd1bd15a98f2e9b4a5f1de902,True,
e1a5667ec07a33ffe9802bbda3d7d591b4801087,fixed issue with finding the angles of left-oriented spotlights,5b395853b719f7a0c8373e5c7ff237c32aea7a20,False,light.py
cf9156a3cc5c824b1c58a877a07bc24598422ba9,Fixed shadow issue,512caa90c6c32449f8fd4ce8d77de4791affdff9,False,light.py
5af31c1b8bedbb3bb62b140990efef52c78cd08d,"Minor refactoring to the camera class, with an additional change to z-buffering default behavior",90e4951ef5bba0d1a2698bd9c4165adae6293840,False,camera.py
e07fecc2f94569aa878e871cd098a4eaec807fc8,ThreeDMobject color fix,e78cb80701693cad48994147f1dc51f6de204ad8,False,three_dimensions.py
e98252dfa6588fc75d835907c91bf8e0f5ae4eea,Merge pull request #120 from mirefek/master  yet another simple fixes / improvements,3f6f23cae4e65c1cdd2e9b2d7685872a24fd60df; 6b39ba0502786d63d13671325a78351f89dfd3be,True,
4c6af541c13a13550987f26145a97ee92fbb922d,"Switched WindingNumber to use np.linspace; also, fixed missing colon in extract_scene.py",5c0bbbc4be4faa1269ef52541f32b7780843d676,False,WindingNumber.py; extract_scene.py
13a45224a0a5b4e99cd4951c48064f8ad67ed113,"Fixed display of vmobjects with a background color array, and sped up overlay_rgba by a bit",d5aeeb0e8c1d3a2b67ba73002b4a7b9b34464862,False,camera.py
ea6dc6957778d7a205cdcd3bbddc3311ef07c36e,edits that broke light.py,3caa58cd0b0a72aefa215dccad7f813059f435da,False,light.py
935ae923ca5716f8677c7aabd71a4c135cd8c6b4,"Revert ""edits that broke light.py""  This reverts commit ea6dc6957778d7a205cdcd3bbddc3311ef07c36e.",b0d9a1eaac262a2c172466a1d59650cdc8260afd,False,light.py
b4b47c8439e7a9c2935f37f93fe88536f2e47467,Fixed Succession bug which had resulted in incompletely drawn subanimations,b06e8818f4116a42c9059c9af719a192fce10b15,False,simple_animations.py
95357f90a11880bc3863dc3633b11589cc4056d8,Fixed how continual animations are handeled when skip_animations is set,e632be304d07e1ca5fa69363c7fefb3131c37b1a,False,scene.py
fe1c3ca0f9cc6d372d12e9daaf511a2b3a65cd99,3D anims of LightSource fixed (everything faces the camera again),2d93c45624080b24a9b08d84359a400b1fcc01c6,False,light.py
4982a44fb6e1dbd24a7afd6336dd43e13fa3b794,Fixed bug where nested AnimationGroups did not propagate configs correctly,d509335210a0a228fe9c0072bab515d84ac0848c,False,simple_animations.py
c2b9417c6a84a699e10150967751a334c7b95ca0,Fixed division by zero bug in alpha compositing,652dab7f232eacc8040471ac4118ffd53f562e99,False,camera.py; helpers.py
5e64508c40f0361059e682ef62f072aa93676ec2,Merge pull request #133 from 3b1b/WindingNumber  Fixed division by zero bug in alpha compositing,652dab7f232eacc8040471ac4118ffd53f562e99; c2b9417c6a84a699e10150967751a334c7b95ca0,True,
3bdeeafe2dc2ab22d07e970d56b7c783af15ffd0,resolved conflict  # Conflicts: #	topics/light.py,59deed97aa5bc69dd0107a059f7a962bf44ff589; 79a51cc7953e181648f3574a9641d6e3ad30f0a4,True,
f76a34c273e94193893c1dfc68cd47f25dd65d19,Fixed deepcopy segfault issue with Camera,d3a39f2e65ba1a448846776f26926f4de06de708,False,camera.py
6ff937e89385e7f84d78861efcf3be6d666c7fcd,"Fixed one-off error for number of frames rendered during an animation, and made it so that a final frame is always rendered after the construct method is called",47d1f8d4464a2862c74eab4d3e579c15f6bd19e8,False,scene.py
1d09e5e9607cff6527a262beb599bcfbe6f85259,Fixed bits of funny behavior with skip_animations,6ff937e89385e7f84d78861efcf3be6d666c7fcd,False,scene.py
9927f226453161431a8309cd53f5d33382208ab2,"Fixed small bug in Arc, where end and start were swapped in adding tips",f7f359ffafd9e5cfcaa790892fec6597e88317b2,False,geometry.py
c329fa5914bcc3246a7669bec7b4103e4bbde73d,Fixes small run_time and added some warnings to Succession,1c095a7f07dd5ca02d1e7aaa34ea384a01a071d6,False,simple_animations.py
4c1934fe4fd26700b2a729ea411169d771c6fdd0,Fixed typo,f93679fa47253074396605068969d5e2b389e0e0,False,camera.py
1b9cde00d95d1c75d65e831160f7e5fff9a01fca,"Minor fix to camera.py, making SplitScreenCameras work again after some change to background handling made them crash",2966c1c31e503fa131a9427f785094ee32effd6a,False,camera.py
1a8266b5a348ab252efaba100ed72c03b36f32ae,"Incremental WindingNumber changes (and hopefully fixes to merge snafu now removed frmo history)  For reference: There had been a giant merge snafu (a merge on the Master branch of changes from Lighthouse2 that somehow overwrote many other files to older versions), apparently fixed on the Master branch by doing a reset to an older version and then a push -f. Before it was fixed, the merge snafu from Master was pulled into Sridhar's local WindingNumber, and then pushed to the remote WindingNumber as well. This was fixed by also doing a reset on Sridhar's local WindingNumber to the last good version and a push --force-with-lease. (There were some uncommitted changes on WindingNumber.py lost in the process, but luckily, by manually saving the file, those changes were reinserted, in this very commit).",07214127d8c083f06c2028ceca5d2f0e9250a97b,False,WindingNumber.py
342d6eaa8272045b084cd1acf08a94b7d25d4eff,resolved conflicts,74742ce5b4c97a305fc2cb8b6869e071ca2a2ab5,False,camera.py; helpers.py
ec4bf7b504b15d6f3edbe1518edcc80dde6f931a,Fixed(?) Spotlight.update_sectors,ad13082b73f0b29b1e615440a94011f4a81d2461,False,light.py
0975f323db2ad36125bb78620ed08f4eb9e703d6,Fixed fade to behave over Groups of objects exactly as over the subobjects individually,3b0332902d91b18514486c0ab99cf854974d81e7,False,transform.py; mobject.py; vectorized_mobject.py
8e5196aa8d1bd3e0d95cd62fe2d08c94ecc1e820,Fixed typo/grammer in readme.,0c7c324271522b75cafc3d1f5624a843d66adefa,False,README.md
93b5679a11acf5a9a559098a7e924a4eb47f3e0b,Merge pull request #144 from efroim102/patch-1  Fixed typo/grammer in readme.,0c7c324271522b75cafc3d1f5624a843d66adefa; 8e5196aa8d1bd3e0d95cd62fe2d08c94ecc1e820,True,
27eaa322fbf0c86cb2fa26f3ea38940a96a5feff,"Change redered filed directory names  Default behavior is now to include the render quality in the name of the directory where files are written, so that low quality tests don't necessarily clobber the existing HD versions.",1771b622ac3d68d2a5b47677508bf1b0291f3804,False,scene.py
c5f15317278b12949d8f6cefd2169f788af6e66a,Added FailureOfComposition Scene,4a47d2bca623805be01cda5ac48e1be865bf5d86,False,WindingNumber_G.py
b1b53e40fcb6d36d8ca511be57d7304a27ba8de3,Incremental (the end of my messing with EquationSolver1d for time being),9e6e5be7be21e04528a4f1e373c6359769c011e1,False,WindingNumber.py
8ad9135697f168a7534b4037945c3e1cf1029e5b,Introduce1DFunctionCase and TransitionFromEquationSolverToZeroFinder,bb04d1e7c6e9036b87c269b0b5d66729e3d9596f,False,WindingNumber_G.py
9b8fdf3d3b325f124e9fc490a95201fcfa1e0387,Bug fix to change_student_modes,f208149e9ca5cb5ba222f5217ca0daacd9b103a4,False,characters.py
2d55673850ef72c5b735a8f7a3f4522f7e7c507f,"Slight changes to zeta implementation, along with SolveZeta Scene",bf9e28dbb5c55cc6255ad979312971c16627d085,False,WindingNumber.py
b35304ba013157ec06d0bfe395e62490f14800c2,Fixed import issue,dd63183308ece88d9a0a268d1a0957a02f98dec8,False,uncertainty.py
c5384c3d3e1652b9bb5dcc794644e825e3b2dffb,Removed default color of yellow for Arrow,b35304ba013157ec06d0bfe395e62490f14800c2,False,geometry.py
b58b7716788c41e971f20e2f542c4411ea03c057,"EquationSolver2d restructure, en route to implementing BFS",739807cb66ba81b35b04c3830fd0e96cc0072f8d,False,WindingNumber.py
10637e1d970dafb72ef4db0f869e6bcc55834dc0,BFS now implemented on EquationSolver2d,b58b7716788c41e971f20e2f542c4411ea03c057,False,WindingNumber.py
197287411509c7a2118438c86d24d11c0efc1856,Small fix to TexMobject.add_background_rectangle,b968f13faa191dacb9382e102933868d72479d36,False,tex_mobject.py
c42148c1955f6d5e704b50c7f15ecab31fb1b31c,Changed default behavior of VMobject.set_fill from setting opacity to 1 if nothing was specified and it started at 0,069b34f17c3329cb4808962e106123078b6e3593,False,vectorized_mobject.py
c43915b3197c38516a801752af80b492fe638ba2,"Fixed DoubleArrow Scaling  Previously, only one tip was kept as self.tip and was scaled properly. This meant the first part of the solutionw as to create a list of all tips.  After this, the issue was that draw_at_end defaults to True, and is not preserved. So the list is now a tuple of the tip VMobject and its add_at_end property. Since these should be identifical except for position, everything that asked for a property from tip now asks for the same property from the first tip.  This isn't pretty, but it should fix the problem.",9e1b6864f1252a43f74eedee15a42cd72fc8f97f,False,geometry.py
3ec4d89e1077a44c47ff6cba566db358f9995bf7,Renamed DEFAULT_HEIGHT to DEFAULT_PIXEL_HEIGHT,213c615870aaff1206b7ed308a9aa9aebc213a21,False,camera.py; constants.py
d0a674780e5d470acf8c9c1526ad8ee916ad484f,Merge pull request #128 from cclauss/patch-2  Manim depends on Python 2.7 and is not yet compatible with Python 3.,294529608312a093be4c36ca262303539d0fbb99; 7aba7c58ea43c63b5202da90a4cb2bec35fe0a0a,True,
3a41b77f8b1b8ab9786c68b8e8cd2b183e3004e1,Merge pull request #174 from DanWaxman/master  Fixed DoubleArrow Scaling,d0a674780e5d470acf8c9c1526ad8ee916ad484f; 9791751c0b60b8f1d31d829f475b19c86f89b2f2,True,
0978984541bf99c4a1ff3ac8664c9f3580a19ccb,"Reorganized animations folder.  Warning: While I tried to be systematic, there is a decent chance this will cause import errors somewhere.",6451f09bd52fa7ab96d6a305087be55ec56b45a2,False,.gitignore; bayes.py; bayes_footnote.py; combinations.py; independence.py; __init__.py; composition.py; creation.py; indication.py; movement.py; playground.py; rotation.py; simple_animations.py; transform.py; update.py; big_ol_pile_of_manim_imports.py; camera.py; __init__.py; continual_animation.py; extract_scene.py; image_mobject.py; mobject.py; point_cloud_mobject.py; svg_mobject.py; tex_mobject.py; vectorized_mobject.py; basel.py; basel2.py; light.py; playground.py; __init__.py; moving_camera_scene.py; reconfigurable_scene.py; scene.py; scene_from_video.py; tk_scene.py; zoomed_scene.py; stage_scenes.py; __init__.py; arithmetic.py; characters.py; combinatorics.py; common_scenes.py; complex_numbers.py; counting.py; fractals.py; geometry.py; graph_scene.py; graph_theory.py; matrix.py; number_line.py; numerals.py; objects.py; probability.py; three_dimensions.py; vector_space_scene.py; bezier.py; color.py; images.py; iterables.py; paths.py; rate_functions.py; simple_functions.py; space_ops.py
01ef5fc2c7de7e8bb4e03708b97054522f910684,Several import fixes,ca7930740bcac1b3d580e6b59ee43763e5e5433e,False,three_d_camera.py; geometry.py; matrix.py; probability.py; three_dimensions.py; light.py; three_d_scene.py; vector_space_scene.py; color.py
f6afbf54086b6e34b97c1aae65f926fa35ed4814,Merge pull request #193 from frozar/preview  [PREVIEW] Fix the preview under Linux,f19a50784baf92de54641a5113f8e8dc60203184; dae3b63fd5984292440e91ca7b9a44a0d1affed7,True,
34d4d4316e380c56f22d27cf904c01d7c062dc53,fixed and expanded GeneralizedPascalsTriangle,23634dbf110f2761695d80f17d143ebe2b78e144,False,combinatorics.py
18bac2e186ecd6e5930ed6e6cdfffb0aeb64d8a5,fixed typo,3eac0c32c59b1390e02fcfd71aa7e9355c120db9,False,mobject.py
01737a0c4df2748f2f6218262beb40a3930c8d57,workaround for CTEX bug,b7e2646b47e71bd05611354f5193a470104c95ed,False,template.tex; text_template.tex
5a1ba37a9d71557f33feeeab50179c04099411b4,"Update extract_scene.py  Use the ""start"" command on Windows to open files instead of ""open"" on Mac OS or ""xdg-open"" on Linux.  This helps solving ""The system cannot find the path specified"" issue #173.",69a091748b003f2b11263e9e070c65ff682ab794,False,extract_scene.py
c24f7b6926f0e3156009bfa34b60c3888271ee52,fixed pi creature color bug,15d582e6730f7ef7e559431abdc568a9dd095e20,False,pi_creature.py
39ba60c452553e8bac61d13989b1a085188ec548,Small stylistic fixes to mobject.py,69a091748b003f2b11263e9e070c65ff682ab794,False,mobject.py
d9fde5141afc3e438cdd55d1ae67cd294816f548,Merge pull request #200 from 3b1b/patreon-animation  Fixed Pi Creature color bug,39ba60c452553e8bac61d13989b1a085188ec548; c24f7b6926f0e3156009bfa34b60c3888271ee52,True,
cffbcaa793d5fa27d367183721319aeef71aeaa6,Added default frame to MovingCamera,cec247803104c6e556af2e34957634bce458eccd,False,moving_camera.py
7f07e241425a8c33a6b8edf5c19921fe959a67e6,Merge pull request #202 from MedNait/patch-1  Update opening file command for adaptability with Windows,d124ed671dfee32268b2a0239b00dddba2566836; 5a1ba37a9d71557f33feeeab50179c04099411b4,True,
52305dc3fe5660ab9c4d29d4ffdcae2b141b80ad,"Tree can unfold in both default and sorted mode, animating btw them does not yet work as intended",7ccabd7472822e91ef74db411ebe9b4d5caaa2a1,False,chapter1.py
5f2aa31fc3759668457d0e56203b75e6a3a21cd1,import bug in SampleSpaceScene,487f6747e1e94d5eb044b0c856de7fecbc134ccf,False,sample_space_scene.py
43faec638e4f7aa944cf8e65521a72671f6f0f82,fix for copy bug (again),e0ff0f2a9f46943b3e154fe9f07d9984f1782ff6,False,mobject.py
e9f99f1cff16e7bae59575b5067158eb917956f1,expanded (and fixed) Histogram class,dca4400b09a793be2af8c9bb7c4442a2fd40f0b2,False,histograms.py
cf5d461aa6b2e867ee7687652e818fa751148362,working fixing SVG import issue (preprocessing fill and stroke),7e28eff6202910506c2b0778568b2099bf440caf,False,svg_mobject.py
515257e0b1310d562a3992122d65dae055976ce3,Bug fix for length 0 Dashed line,1da3b236953a87635b0669a9aa65d9685757f84c,False,geometry.py
a9b76ebcfa4e66e61797f88e2afb7b9730ec7dc7,Bug fix and PEP8 on svg_mobject.py,515257e0b1310d562a3992122d65dae055976ce3,False,svg_mobject.py
cc05a896dd18bbac9d25d3cc577388a371f9a15d,Fixed TeacherStudentScene bug,aa67913f1527b2f019f35be1b0867e04d44b3732,False,pi_creature_scene.py
bb0595e3e77d2d130f6f260927741951403f9624,Small bug-fix to DashedLine to ensure get_end works right,612f0d767432530f27c426a757d3bf9f32e13288,False,geometry.py
856c7592973f28ea2e7adad66513fdc823fc3724,Fixed BackgroundRectangle color behavior,cf41cb8917da1b70408dd5032c1e665ce25a9caf,False,shape_matchers.py
4195c4c6bb8319613fe51bd599d788efb2d125c2,Small stylistic fix to how get_smooth_handle_points is implemented,03d119da2d2e934362aa4e958432f8f3543f5c0e,False,bezier.py
76e0f9019e52f8675b7f7608ab7f59b36f9075e7,Tiny bug fix to Laptop,c983b914771899b244046a1ddcfab520ee258698,False,drawings.py
c09b09e980d6d724dc669b07f960b92d8b158ded,Fixes to ShowProduct,b49aa2188691b3f70da8cdb0c3b264667ac36897,False,wallis_g.py
e75c68b9f24cabb1d08c670fa19f820d14390f5c,quick fix for GraphScene,ad6b1fee20c7c99a68c9f63308f573ffbbbf34aa,False,graph_scene.py
bcf90c2b89a76fbdfb810bee6f392d846bf62b45,fix for labels in area model 2,e75c68b9f24cabb1d08c670fa19f820d14390f5c,False,chapter1.py
aa178628a88c00c3506256ecf63f8d8d57e3a552,fixed drawing bars of height 0,bcf90c2b89a76fbdfb810bee6f392d846bf62b45,False,histograms.py
8ab8b4f9a9f342c0183587359d2947c950802636,histogram positioned in origin by default,77379c8907fc78d720ab74ffc7da0e0113df80f9,False,histograms.py
791b40037d40e7af7c9a8adc26775505aad9e055,fixed centering issue,6e2a4f4c5d430360088b77009b0f6186d8970561,False,chapter1.py
e31ede339380a92786d80b043098e9ad0c608c22,Tiny formatting fix,3be5305f6c2f86761d82bb51004ef8356d433f39,False,pi_creature_scene.py
0e8ddbd1346a351fb3f77012ba7b862a0da4d316,Changed some matrix defaults,b5d72b92ac2729de4bcb00773f346671c338800a,False,matrix.py
5f7810db832a2663c63ab8715a54e7dc6e483990,fixed unit color bug,9c6bcd6653391418735af0394026f71fa8d4d895,False,numbers.py
c3c6e72d386d80a9082d69094d031aec72a7f87b,bug fixes in Histogram,5f7810db832a2663c63ab8715a54e7dc6e483990,False,histograms.py
8491e4b8606b3ef6354910588bc2d145055518cf,Small fix to det_text scaling,664546d44c94ae62defc88a028d118ebc8b7676e,False,matrix.py
4504fa3819868801a9f0c85b7bdac22487dbd61c,Fixed problem with output_directory_getters.py on new files,ecca09be72b38b0ba2a2075cb35982722e62e31c,False,extract_scene.py; scene.py; output_directory_getters.py
85808eb905c8e27151f06f81b72da6ae0242234d,bug in debugging method,24276ff1f54e0efd3e67cecf780c279fe652776d,False,chapter1.py; mobject.py
5f73509264a0dda8d94846fe9956be209f9f68b9,fixed imports in new EoP structure,229e8d799d31bdccf6fec35addfb536f6d4fefd8,False,__init__.py; __init__.py; area_model_bayes.py; area_model_erf.py; area_model_expectation.py; brick_row_scene.py; entire_brick_wall.py; intro.py; just_randy_flipping_coin.py; morph_brick_row_into_histogram.py; quiz_result.py; show_uncertainty_darts.py; show_uncertainty_dice.py; show_uncertainty_disease.py; various_intro_visuals.py; __init__.py; reusable_imports.py; binary_option.py; coin_flipping_pi_creature.py; histograms.py; sick_pi_creature.py
ce57e342b13b707ced425c13164be3691b42e501,Added break_up_string_by_terms,d6fba3576c468aa0fe2a2b26b448ec6cae22a68c,False,strings.py
e8a74eafa0b32d5a45aa82f03c107bc20970ccda,Changed defaults on PiCreatureScene,9bcd8de86539bf1e6790804b4fca0e71314a0cb7,False,pi_creature_scene.py
405349bb68b33cc06033a9d5a8d60a8efbd2c960,Removed color default on TexMobject,3f4b17a785f632788934da66157130d585c5ce0f,False,tex_mobject.py
69d899a6fefc3d368b3f44b36a7c28809a5dbff2,trying (and failing) to get the pi creature to flash through the class,08b0cc0dea3ce569adeaf167d9dd39c8c0e6694d,False,brick_row_scene.py; prob_dist_visuals.py; quiz_result.py; histograms.py; pi_class.py; mobject.py
0247224e0799c22951c961566e271825ffd618cc,Fixes and refactoring for TexMobject,a69a28c71808875c276a36b8ec37fb1a53e82f59,False,mobject.py; tex_mobject.py; tex_file_writing.py
